population,species,scaled_size,scaled_n,normal_better,mean_size,population_n,dat,model_fit,vector_icon
Halichoeres melanurus__-11_130,Halichoeres melanurus,0.4292779426310584,0.6554054054054054,TRUE,5.823732718894009,434,rls,TRUE,FALSE
Halichoeres melanurus__-11_130,Halichoeres melanurus,0.8585558852621168,0.9797297297297296,TRUE,5.823732718894009,434,rls,TRUE,FALSE
Halichoeres melanurus__-11_130,Halichoeres melanurus,1.2878338278931751,1,TRUE,5.823732718894009,434,rls,TRUE,FALSE
Halichoeres melanurus__-11_130,Halichoeres melanurus,1.7171117705242336,0.2702702702702703,TRUE,5.823732718894009,434,rls,TRUE,FALSE
Halichoeres melanurus__-11_130,Halichoeres melanurus,2.146389713155292,0.02702702702702703,TRUE,5.823732718894009,434,rls,TRUE,FALSE
Pempheris multiradiata__-33_134,Pempheris multiradiata,0.45877378435517974,1,NA,5.449308755760368,434,rls,FALSE,FALSE
Pempheris multiradiata__-33_134,Pempheris multiradiata,0.9175475687103596,0.09174311926605504,NA,5.449308755760368,434,rls,FALSE,FALSE
Pempheris multiradiata__-33_134,Pempheris multiradiata,1.3763213530655392,0.7201834862385321,NA,5.449308755760368,434,rls,FALSE,FALSE
Pempheris multiradiata__-33_134,Pempheris multiradiata,1.835095137420719,0.04128440366972477,NA,5.449308755760368,434,rls,FALSE,FALSE
Pempheris multiradiata__-33_134,Pempheris multiradiata,2.2938689217758985,0.05045871559633028,NA,5.449308755760368,434,rls,FALSE,FALSE
Pempheris multiradiata__-33_134,Pempheris multiradiata,2.7526427061310783,0.05963302752293578,NA,5.449308755760368,434,rls,FALSE,FALSE
Pempheris multiradiata__-33_134,Pempheris multiradiata,3.670190274841438,0.02752293577981651,NA,5.449308755760368,434,rls,FALSE,FALSE
Ptereleotris evides__-14_122,Ptereleotris evides,0.47426067907995617,1,TRUE,5.271362586605081,433,rls,TRUE,FALSE
Ptereleotris evides__-14_122,Ptereleotris evides,0.9485213581599125,0.78,TRUE,5.271362586605081,433,rls,TRUE,FALSE
Ptereleotris evides__-14_122,Ptereleotris evides,1.4227820372398683,0.96,TRUE,5.271362586605081,433,rls,TRUE,FALSE
Ptereleotris evides__-14_122,Ptereleotris evides,1.897042716319825,0.08666666666666667,TRUE,5.271362586605081,433,rls,TRUE,FALSE
Ptereleotris evides__-14_122,Ptereleotris evides,2.371303395399781,0.06,TRUE,5.271362586605081,433,rls,TRUE,FALSE
Amblygobius phalaena__-23_114,Amblygobius phalaena,0.32481203007518794,0.09655172413793103,TRUE,7.6967592592592595,432,rls,TRUE,FALSE
Amblygobius phalaena__-23_114,Amblygobius phalaena,0.6496240601503759,0.8827586206896552,TRUE,7.6967592592592595,432,rls,TRUE,FALSE
Amblygobius phalaena__-23_114,Amblygobius phalaena,0.974436090225564,1,TRUE,7.6967592592592595,432,rls,TRUE,FALSE
Amblygobius phalaena__-23_114,Amblygobius phalaena,1.2992481203007518,0.7448275862068966,TRUE,7.6967592592592595,432,rls,TRUE,FALSE
Amblygobius phalaena__-23_114,Amblygobius phalaena,1.6240601503759398,0.21379310344827587,TRUE,7.6967592592592595,432,rls,TRUE,FALSE
Amblygobius phalaena__-23_114,Amblygobius phalaena,1.948872180451128,0.03448275862068965,TRUE,7.6967592592592595,432,rls,TRUE,FALSE
Amblygobius phalaena__-23_114,Amblygobius phalaena,2.5984962406015035,0.00689655172413793,TRUE,7.6967592592592595,432,rls,TRUE,FALSE
Austrolabrus maculatus__-32_115,Austrolabrus maculatus,0.2973158981417756,0.03773584905660377,TRUE,8.408564814814815,432,rls,TRUE,FALSE
Austrolabrus maculatus__-32_115,Austrolabrus maculatus,0.5946317962835512,0.6163522012578616,TRUE,8.408564814814815,432,rls,TRUE,FALSE
Austrolabrus maculatus__-32_115,Austrolabrus maculatus,0.891947694425327,1,TRUE,8.408564814814815,432,rls,TRUE,FALSE
Austrolabrus maculatus__-32_115,Austrolabrus maculatus,1.1892635925671025,0.5723270440251572,TRUE,8.408564814814815,432,rls,TRUE,FALSE
Austrolabrus maculatus__-32_115,Austrolabrus maculatus,1.486579490708878,0.4025157232704403,TRUE,8.408564814814815,432,rls,TRUE,FALSE
Austrolabrus maculatus__-32_115,Austrolabrus maculatus,1.783895388850654,0.06918238993710692,TRUE,8.408564814814815,432,rls,TRUE,FALSE
Austrolabrus maculatus__-32_115,Austrolabrus maculatus,2.378527185134205,0.01886792452830188,TRUE,8.408564814814815,432,rls,TRUE,FALSE
Chaetodon aureofasciatus__-19_147,Chaetodon aureofasciatus,0.43070787637088737,0.96,TRUE,5.804398148148148,432,rls,TRUE,FALSE
Chaetodon aureofasciatus__-19_147,Chaetodon aureofasciatus,0.8614157527417747,1,TRUE,5.804398148148148,432,rls,TRUE,FALSE
Chaetodon aureofasciatus__-19_147,Chaetodon aureofasciatus,1.292123629112662,0.92,TRUE,5.804398148148148,432,rls,TRUE,FALSE
Chaetodon aureofasciatus__-19_147,Chaetodon aureofasciatus,1.7228315054835497,0.576,TRUE,5.804398148148148,432,rls,TRUE,FALSE
Labrichthys unilineatus__-23_152,Labrichthys unilineatus,0.31881918819188193,0.16666666666666666,FALSE,7.841435185185185,432,rls,TRUE,FALSE
Labrichthys unilineatus__-23_152,Labrichthys unilineatus,0.6376383763837639,1,FALSE,7.841435185185185,432,rls,TRUE,FALSE
Labrichthys unilineatus__-23_152,Labrichthys unilineatus,0.9564575645756458,0.9565217391304348,FALSE,7.841435185185185,432,rls,TRUE,FALSE
Labrichthys unilineatus__-23_152,Labrichthys unilineatus,1.2752767527675275,0.4710144927536232,FALSE,7.841435185185185,432,rls,TRUE,FALSE
Labrichthys unilineatus__-23_152,Labrichthys unilineatus,1.5940959409594095,0.391304347826087,FALSE,7.841435185185185,432,rls,TRUE,FALSE
Labrichthys unilineatus__-23_152,Labrichthys unilineatus,1.9129151291512916,0.11594202898550723,FALSE,7.841435185185185,432,rls,TRUE,FALSE
Labrichthys unilineatus__-23_152,Labrichthys unilineatus,2.550553505535055,0.0217391304347826,FALSE,7.841435185185185,432,rls,TRUE,FALSE
Labrichthys unilineatus__-23_152,Labrichthys unilineatus,3.188191881918819,0.0072463768115942,FALSE,7.841435185185185,432,rls,TRUE,FALSE
Monotaxis heterodon__-10_145,Monotaxis heterodon,0.4652665589660743,0.06395348837209303,TRUE,21.493055555555557,432,rls,TRUE,FALSE
Monotaxis heterodon__-10_145,Monotaxis heterodon,0.5815831987075929,0.09302325581395347,TRUE,21.493055555555557,432,rls,TRUE,FALSE
Monotaxis heterodon__-10_145,Monotaxis heterodon,0.6978998384491114,0.28488372093023256,TRUE,21.493055555555557,432,rls,TRUE,FALSE
Monotaxis heterodon__-10_145,Monotaxis heterodon,0.9305331179321484,0.9186046511627908,TRUE,21.493055555555557,432,rls,TRUE,FALSE
Monotaxis heterodon__-10_145,Monotaxis heterodon,1.1631663974151858,1,TRUE,21.493055555555557,432,rls,TRUE,FALSE
Monotaxis heterodon__-10_145,Monotaxis heterodon,1.3957996768982228,0.1511627906976744,TRUE,21.493055555555557,432,rls,TRUE,FALSE
Pomacentrus amboinensis__-12_143,Pomacentrus amboinensis,0.5379825653798257,0.6682027649769585,TRUE,4.6469907407407405,432,rls,TRUE,FALSE
Pomacentrus amboinensis__-12_143,Pomacentrus amboinensis,1.0759651307596514,1,TRUE,4.6469907407407405,432,rls,TRUE,FALSE
Pomacentrus amboinensis__-12_143,Pomacentrus amboinensis,1.613947696139477,0.25806451612903225,TRUE,4.6469907407407405,432,rls,TRUE,FALSE
Pomacentrus amboinensis__-12_143,Pomacentrus amboinensis,2.151930261519303,0.06451612903225806,TRUE,4.6469907407407405,432,rls,TRUE,FALSE
Chromis amboinensis__-17_119,Chromis amboinensis,0.47414741474147415,0.9533333333333334,TRUE,5.27262180974478,431,rls,TRUE,FALSE
Chromis amboinensis__-17_119,Chromis amboinensis,0.9482948294829484,0.7866666666666666,TRUE,5.27262180974478,431,rls,TRUE,FALSE
Chromis amboinensis__-17_119,Chromis amboinensis,1.4224422442244224,1,TRUE,5.27262180974478,431,rls,TRUE,FALSE
Chromis amboinensis__-17_119,Chromis amboinensis,1.8965896589658968,0.13333333333333333,TRUE,5.27262180974478,431,rls,TRUE,FALSE
Stethojulis interrupta__-21_117,Stethojulis interrupta,0.4336016096579477,0.2603305785123967,FALSE,5.765661252900232,431,rls,TRUE,FALSE
Stethojulis interrupta__-21_117,Stethojulis interrupta,0.8672032193158954,1,FALSE,5.765661252900232,431,rls,TRUE,FALSE
Stethojulis interrupta__-21_117,Stethojulis interrupta,1.300804828973843,0.3305785123966942,FALSE,5.765661252900232,431,rls,TRUE,FALSE
Stethojulis interrupta__-21_117,Stethojulis interrupta,1.7344064386317908,0.10743801652892562,FALSE,5.765661252900232,431,rls,TRUE,FALSE
Stethojulis interrupta__-21_117,Stethojulis interrupta,2.1680080482897384,0.07024793388429752,FALSE,5.765661252900232,431,rls,TRUE,FALSE
Stethojulis interrupta__-21_117,Stethojulis interrupta,2.601609657947686,0.01239669421487603,FALSE,5.765661252900232,431,rls,TRUE,FALSE
Abudefduf sexfasciatus__-18_147,Abudefduf sexfasciatus,0.2697616060225847,0.03125,TRUE,9.267441860465116,430,rls,TRUE,TRUE
Abudefduf sexfasciatus__-18_147,Abudefduf sexfasciatus,0.5395232120451694,0.34375,TRUE,9.267441860465116,430,rls,TRUE,TRUE
Abudefduf sexfasciatus__-18_147,Abudefduf sexfasciatus,0.8092848180677541,1,TRUE,9.267441860465116,430,rls,TRUE,TRUE
Abudefduf sexfasciatus__-18_147,Abudefduf sexfasciatus,1.0790464240903388,0.6625,TRUE,9.267441860465116,430,rls,TRUE,TRUE
Abudefduf sexfasciatus__-18_147,Abudefduf sexfasciatus,1.3488080301129235,0.30625,TRUE,9.267441860465116,430,rls,TRUE,TRUE
Abudefduf sexfasciatus__-18_147,Abudefduf sexfasciatus,1.6185696361355082,0.34375,TRUE,9.267441860465116,430,rls,TRUE,TRUE
Lutjanus decussatus__-12_123,Lutjanus decussatus,0.20510374433579776,0.00694444444444444,TRUE,24.377906976744185,430,rls,TRUE,FALSE
Lutjanus decussatus__-12_123,Lutjanus decussatus,0.4102074886715955,0.02083333333333333,TRUE,24.377906976744185,430,rls,TRUE,FALSE
Lutjanus decussatus__-12_123,Lutjanus decussatus,0.5127593608394944,0.0763888888888889,TRUE,24.377906976744185,430,rls,TRUE,FALSE
Lutjanus decussatus__-12_123,Lutjanus decussatus,0.6153112330073933,0.3472222222222222,TRUE,24.377906976744185,430,rls,TRUE,FALSE
Lutjanus decussatus__-12_123,Lutjanus decussatus,0.820414977343191,0.7083333333333334,TRUE,24.377906976744185,430,rls,TRUE,FALSE
Lutjanus decussatus__-12_123,Lutjanus decussatus,1.0255187216789887,1,TRUE,24.377906976744185,430,rls,TRUE,FALSE
Lutjanus decussatus__-12_123,Lutjanus decussatus,1.2306224660147866,0.3888888888888889,TRUE,24.377906976744185,430,rls,TRUE,FALSE
Lutjanus decussatus__-12_123,Lutjanus decussatus,1.4357262103505843,0.3888888888888889,TRUE,24.377906976744185,430,rls,TRUE,FALSE
Lutjanus decussatus__-12_123,Lutjanus decussatus,1.640829954686382,0.04861111111111111,TRUE,24.377906976744185,430,rls,TRUE,FALSE
Meuschenia trachylepis__-35_151,Meuschenia trachylepis,0.11953190303705769,0.0079365079365079309,TRUE,20.914918414918414,429,rls,TRUE,FALSE
Meuschenia trachylepis__-35_151,Meuschenia trachylepis,0.23906380607411537,0.03174603174603174,TRUE,20.914918414918414,429,rls,TRUE,FALSE
Meuschenia trachylepis__-35_151,Meuschenia trachylepis,0.35859570911117306,0.12698412698412698,TRUE,20.914918414918414,429,rls,TRUE,FALSE
Meuschenia trachylepis__-35_151,Meuschenia trachylepis,0.47812761214823074,0.14285714285714285,TRUE,20.914918414918414,429,rls,TRUE,FALSE
Meuschenia trachylepis__-35_151,Meuschenia trachylepis,0.5976595151852884,0.2698412698412698,TRUE,20.914918414918414,429,rls,TRUE,FALSE
Meuschenia trachylepis__-35_151,Meuschenia trachylepis,0.7171914182223461,0.3888888888888889,TRUE,20.914918414918414,429,rls,TRUE,FALSE
Meuschenia trachylepis__-35_151,Meuschenia trachylepis,0.9562552242964616,1,TRUE,20.914918414918414,429,rls,TRUE,FALSE
Meuschenia trachylepis__-35_151,Meuschenia trachylepis,1.1953190303705767,0.8888888888888888,TRUE,20.914918414918414,429,rls,TRUE,FALSE
Meuschenia trachylepis__-35_151,Meuschenia trachylepis,1.4343828364446922,0.4126984126984127,TRUE,20.914918414918414,429,rls,TRUE,FALSE
Meuschenia trachylepis__-35_151,Meuschenia trachylepis,1.6734466425188077,0.1111111111111111,TRUE,20.914918414918414,429,rls,TRUE,FALSE
Meuschenia trachylepis__-35_151,Meuschenia trachylepis,1.912510448592923,0.0238095238095238,TRUE,20.914918414918414,429,rls,TRUE,FALSE
Acanthurus nigricans__-10_106,Acanthurus nigricans,0.3878568192115995,0.02525252525252525,TRUE,12.891355140186915,428,rls,TRUE,FALSE
Acanthurus nigricans__-10_106,Acanthurus nigricans,0.5817852288173992,0.16666666666666666,TRUE,12.891355140186915,428,rls,TRUE,FALSE
Acanthurus nigricans__-10_106,Acanthurus nigricans,0.775713638423199,0.25757575757575757,TRUE,12.891355140186915,428,rls,TRUE,FALSE
Acanthurus nigricans__-10_106,Acanthurus nigricans,0.9696420480289988,1,TRUE,12.891355140186915,428,rls,TRUE,FALSE
Acanthurus nigricans__-10_106,Acanthurus nigricans,1.1635704576347985,0.5656565656565656,TRUE,12.891355140186915,428,rls,TRUE,FALSE
Acanthurus nigricans__-10_106,Acanthurus nigricans,1.551427276846398,0.14646464646464646,TRUE,12.891355140186915,428,rls,TRUE,FALSE
Chaetodon pelewensis__-19_152,Chaetodon pelewensis,0.3383399209486166,0.03317535545023697,TRUE,7.389018691588785,428,rls,TRUE,FALSE
Chaetodon pelewensis__-19_152,Chaetodon pelewensis,0.6766798418972332,0.5118483412322274,TRUE,7.389018691588785,428,rls,TRUE,FALSE
Chaetodon pelewensis__-19_152,Chaetodon pelewensis,1.0150197628458495,1,TRUE,7.389018691588785,428,rls,TRUE,FALSE
Chaetodon pelewensis__-19_152,Chaetodon pelewensis,1.3533596837944664,0.4786729857819905,TRUE,7.389018691588785,428,rls,TRUE,FALSE
Chaetodon pelewensis__-19_152,Chaetodon pelewensis,1.691699604743083,0.00473933649289099,TRUE,7.389018691588785,428,rls,TRUE,FALSE
Plagiotremus tapeinosoma__-35_151,Plagiotremus tapeinosoma,0.3130943672275055,0.02955665024630541,TRUE,7.984813084112149,428,rls,TRUE,FALSE
Plagiotremus tapeinosoma__-35_151,Plagiotremus tapeinosoma,0.626188734455011,0.3793103448275862,TRUE,7.984813084112149,428,rls,TRUE,FALSE
Plagiotremus tapeinosoma__-35_151,Plagiotremus tapeinosoma,0.9392831016825164,1,TRUE,7.984813084112149,428,rls,TRUE,FALSE
Plagiotremus tapeinosoma__-35_151,Plagiotremus tapeinosoma,1.252377468910022,0.5714285714285714,TRUE,7.984813084112149,428,rls,TRUE,FALSE
Plagiotremus tapeinosoma__-35_151,Plagiotremus tapeinosoma,1.5654718361375275,0.1083743842364532,TRUE,7.984813084112149,428,rls,TRUE,FALSE
Plagiotremus tapeinosoma__-35_151,Plagiotremus tapeinosoma,1.878566203365033,0.01970443349753694,TRUE,7.984813084112149,428,rls,TRUE,FALSE
Plectroglyphidodon dickii__-23_156,Plectroglyphidodon dickii,0.4371807967313585,0.03103448275862069,TRUE,5.718457943925234,428,rls,TRUE,FALSE
Plectroglyphidodon dickii__-23_156,Plectroglyphidodon dickii,0.874361593462717,1,TRUE,5.718457943925234,428,rls,TRUE,FALSE
Plectroglyphidodon dickii__-23_156,Plectroglyphidodon dickii,1.3115423901940757,0.4344827586206896,TRUE,5.718457943925234,428,rls,TRUE,FALSE
Plectroglyphidodon dickii__-23_156,Plectroglyphidodon dickii,1.748723186925434,0.01034482758620689,TRUE,5.718457943925234,428,rls,TRUE,FALSE
Amblyglyphidodon leucogaster__-18_147,Amblyglyphidodon leucogaster,0.364334470989761,0.215,TRUE,6.861826697892272,427,rls,TRUE,FALSE
Amblyglyphidodon leucogaster__-18_147,Amblyglyphidodon leucogaster,0.7286689419795221,0.57,TRUE,6.861826697892272,427,rls,TRUE,FALSE
Amblyglyphidodon leucogaster__-18_147,Amblyglyphidodon leucogaster,1.0930034129692832,1,TRUE,6.861826697892272,427,rls,TRUE,FALSE
Amblyglyphidodon leucogaster__-18_147,Amblyglyphidodon leucogaster,1.4573378839590443,0.245,TRUE,6.861826697892272,427,rls,TRUE,FALSE
Amblyglyphidodon leucogaster__-18_147,Amblyglyphidodon leucogaster,1.8216723549488056,0.105,TRUE,6.861826697892272,427,rls,TRUE,FALSE
Ctenochaetus binotatus__-16_146,Ctenochaetus binotatus,0.2433048433048433,0.02547770700636942,TRUE,10.275175644028105,427,rls,TRUE,FALSE
Ctenochaetus binotatus__-16_146,Ctenochaetus binotatus,0.4866096866096866,0.2802547770700637,TRUE,10.275175644028105,427,rls,TRUE,FALSE
Ctenochaetus binotatus__-16_146,Ctenochaetus binotatus,0.72991452991453,0.5668789808917197,TRUE,10.275175644028105,427,rls,TRUE,FALSE
Ctenochaetus binotatus__-16_146,Ctenochaetus binotatus,0.9732193732193732,1,TRUE,10.275175644028105,427,rls,TRUE,FALSE
Ctenochaetus binotatus__-16_146,Ctenochaetus binotatus,1.2165242165242165,0.4585987261146497,TRUE,10.275175644028105,427,rls,TRUE,FALSE
Ctenochaetus binotatus__-16_146,Ctenochaetus binotatus,1.45982905982906,0.25477707006369427,TRUE,10.275175644028105,427,rls,TRUE,FALSE
Ctenochaetus binotatus__-16_146,Ctenochaetus binotatus,1.9464387464387465,0.1337579617834395,TRUE,10.275175644028105,427,rls,TRUE,FALSE
Lutjanus carponotatus__-16_123,Lutjanus carponotatus,0.2551538691365402,0.01709401709401709,TRUE,19.596018735362996,427,rls,TRUE,FALSE
Lutjanus carponotatus__-16_123,Lutjanus carponotatus,0.38273080370481033,0.1794871794871795,TRUE,19.596018735362996,427,rls,TRUE,FALSE
Lutjanus carponotatus__-16_123,Lutjanus carponotatus,0.5103077382730804,0.2307692307692308,TRUE,19.596018735362996,427,rls,TRUE,FALSE
Lutjanus carponotatus__-16_123,Lutjanus carponotatus,0.6378846728413505,0.358974358974359,TRUE,19.596018735362996,427,rls,TRUE,FALSE
Lutjanus carponotatus__-16_123,Lutjanus carponotatus,0.7654616074096207,0.5384615384615384,TRUE,19.596018735362996,427,rls,TRUE,FALSE
Lutjanus carponotatus__-16_123,Lutjanus carponotatus,1.0206154765461608,1,TRUE,19.596018735362996,427,rls,TRUE,FALSE
Lutjanus carponotatus__-16_123,Lutjanus carponotatus,1.275769345682701,0.9230769230769232,TRUE,19.596018735362996,427,rls,TRUE,FALSE
Lutjanus carponotatus__-16_123,Lutjanus carponotatus,1.530923214819241,0.38461538461538464,TRUE,19.596018735362996,427,rls,TRUE,FALSE
Lutjanus carponotatus__-16_123,Lutjanus carponotatus,1.7860770839557814,0.01709401709401709,TRUE,19.596018735362996,427,rls,TRUE,FALSE
Plagiotremus tapeinosoma__-29_159,Plagiotremus tapeinosoma,0.44572025052192066,0.2594142259414226,TRUE,5.608899297423887,427,rls,TRUE,FALSE
Plagiotremus tapeinosoma__-29_159,Plagiotremus tapeinosoma,0.8914405010438413,1,TRUE,5.608899297423887,427,rls,TRUE,FALSE
Plagiotremus tapeinosoma__-29_159,Plagiotremus tapeinosoma,1.337160751565762,0.3682008368200837,TRUE,5.608899297423887,427,rls,TRUE,FALSE
Plagiotremus tapeinosoma__-29_159,Plagiotremus tapeinosoma,1.7828810020876826,0.1506276150627615,TRUE,5.608899297423887,427,rls,TRUE,FALSE
Plagiotremus tapeinosoma__-29_159,Plagiotremus tapeinosoma,2.2286012526096033,0.00836820083682008,TRUE,5.608899297423887,427,rls,TRUE,FALSE
Thalassoma lunare__-31_115,Thalassoma lunare,0.18093220338983051,0.01052631578947368,TRUE,13.817330210772834,427,rls,TRUE,FALSE
Thalassoma lunare__-31_115,Thalassoma lunare,0.36186440677966103,0.06315789473684211,TRUE,13.817330210772834,427,rls,TRUE,FALSE
Thalassoma lunare__-31_115,Thalassoma lunare,0.5427966101694915,0.4842105263157895,TRUE,13.817330210772834,427,rls,TRUE,FALSE
Thalassoma lunare__-31_115,Thalassoma lunare,0.7237288135593221,0.9894736842105264,TRUE,13.817330210772834,427,rls,TRUE,FALSE
Thalassoma lunare__-31_115,Thalassoma lunare,0.9046610169491526,0.9157894736842104,TRUE,13.817330210772834,427,rls,TRUE,FALSE
Thalassoma lunare__-31_115,Thalassoma lunare,1.085593220338983,1,TRUE,13.817330210772834,427,rls,TRUE,FALSE
Thalassoma lunare__-31_115,Thalassoma lunare,1.447457627118644,0.8315789473684211,TRUE,13.817330210772834,427,rls,TRUE,FALSE
Thalassoma lunare__-31_115,Thalassoma lunare,1.8093220338983051,0.16842105263157894,TRUE,13.817330210772834,427,rls,TRUE,FALSE
Thalassoma lunare__-31_115,Thalassoma lunare,2.171186440677966,0.03157894736842105,TRUE,13.817330210772834,427,rls,TRUE,FALSE
Epinephelus fasciatus__-23_114,Epinephelus fasciatus,0.24731494920174169,0.01550387596899224,TRUE,20.21713615023474,426,rls,TRUE,FALSE
Epinephelus fasciatus__-23_114,Epinephelus fasciatus,0.3709724238026125,0.03875968992248062,TRUE,20.21713615023474,426,rls,TRUE,FALSE
Epinephelus fasciatus__-23_114,Epinephelus fasciatus,0.49462989840348337,0.09302325581395347,TRUE,20.21713615023474,426,rls,TRUE,FALSE
Epinephelus fasciatus__-23_114,Epinephelus fasciatus,0.6182873730043542,0.31007751937984496,TRUE,20.21713615023474,426,rls,TRUE,FALSE
Epinephelus fasciatus__-23_114,Epinephelus fasciatus,0.741944847605225,0.7596899224806202,TRUE,20.21713615023474,426,rls,TRUE,FALSE
Epinephelus fasciatus__-23_114,Epinephelus fasciatus,0.9892597968069669,1,TRUE,20.21713615023474,426,rls,TRUE,FALSE
Epinephelus fasciatus__-23_114,Epinephelus fasciatus,1.2365747460087084,0.5891472868217055,TRUE,20.21713615023474,426,rls,TRUE,FALSE
Epinephelus fasciatus__-23_114,Epinephelus fasciatus,1.48388969521045,0.3875968992248062,TRUE,20.21713615023474,426,rls,TRUE,FALSE
Epinephelus fasciatus__-23_114,Epinephelus fasciatus,1.7312046444121918,0.1007751937984496,TRUE,20.21713615023474,426,rls,TRUE,FALSE
Epinephelus fasciatus__-23_114,Epinephelus fasciatus,1.9785195936139337,0.00775193798449612,TRUE,20.21713615023474,426,rls,TRUE,FALSE
Acanthochromis polyacanthus__-17_151,Acanthochromis polyacanthus,0.31575037147102525,0.2923076923076923,TRUE,7.91764705882353,425,rls,TRUE,TRUE
Acanthochromis polyacanthus__-17_151,Acanthochromis polyacanthus,0.6315007429420505,1,TRUE,7.91764705882353,425,rls,TRUE,TRUE
